1480895575619534853,sqoop,460,Hyderabad,49.206.186.56,200,IN,IND,India,Other,,17.3753,78.4744,GET,Linux,,HTTP/1.1,,http://demo.gethue.com/sqoop/,02,GET /sqoop/api/jobs/ HTTP/1.1,api,2014-05-04T07:39:52Z,/sqoop/api/jobs/,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.132 Safari/537.36",Chrome,34,87d943f5-2ca2-4b16-add3-acb77b58311a
1480895575619534854,jobbrowser,269,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/,40,GET /jobbrowser/?format=json&amp;state=running&amp;user=fjg3hgb HTTP/1.0,,2014-05-04T07:39:52Z,/jobbrowser/?format=json&amp;state=running&amp;user=fjg3hgb,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,04a78937-f573-48a8-9a8e-fac91b00c70b
1480895575620583424,sqoop,5116,Hyderabad,49.206.186.56,200,IN,IND,India,Other,,17.3753,78.4744,GET,Linux,,HTTP/1.1,,http://demo.gethue.com/sqoop/,02,GET /sqoop/api/connectors/ HTTP/1.1,api,2014-05-04T07:39:52Z,/sqoop/api/connectors/,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.132 Safari/537.36",Chrome,34,f030a0a3-07c6-47bb-85cf-c165d2c8a9e9
1480895575620583425,sqoop,3469,Hyderabad,49.206.186.56,200,IN,IND,India,Other,,17.3753,78.4744,GET,Linux,,HTTP/1.1,,http://demo.gethue.com/sqoop/,02,GET /sqoop/api/framework/ HTTP/1.1,api,2014-05-04T07:39:52Z,/sqoop/api/framework/,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.132 Safari/537.36",Chrome,34,ca66207c-b61d-4774-a769-186d367330ed
1480895575620583426,sqoop,474,Hyderabad,49.206.186.56,200,IN,IND,India,Other,,17.3753,78.4744,GET,Linux,,HTTP/1.1,,http://demo.gethue.com/sqoop/,02,GET /sqoop/api/connections/ HTTP/1.1,api,2014-05-04T07:39:52Z,/sqoop/api/connections/,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.132 Safari/537.36",Chrome,34,19fef546-3bbe-4e35-8ac3-5a283a0efc2b
1480895575620583427,sqoop,474,Hyderabad,49.206.186.56,200,IN,IND,India,Other,,17.3753,78.4744,GET,Linux,,HTTP/1.1,,http://demo.gethue.com/sqoop/,02,GET /sqoop/api/submissions/ HTTP/1.1,api,2014-05-04T07:39:52Z,/sqoop/api/submissions/,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.132 Safari/537.36",Chrome,34,13e96969-b2e6-411f-b896-e82666728260
1480895575620583428,static,44811,Hyderabad,49.206.186.56,200,IN,IND,India,Other,3,17.3753,78.4744,GET,Linux,,HTTP/1.1,,http://demo.gethue.com/sqoop/,02,GET /static/ext/fonts/fontawesome-webfont.woff?v=4.0.3 HTTP/1.1,ext,2014-05-04T07:39:52Z,/static/ext/fonts/fontawesome-webfont.woff?v=4.0.3,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.132 Safari/537.36",Chrome,34,50801348-fd43-41d6-86b9-a38de244b116
1480895575620583429,jobbrowser,344,Hyderabad,49.206.186.56,200,IN,IND,India,Other,,17.3753,78.4744,GET,Linux,,HTTP/1.1,,http://demo.gethue.com/filebrowser/,02,GET /jobbrowser/?format=json&amp;state=running&amp;user=l26nm9i HTTP/1.1,,2014-05-04T07:40:01Z,/jobbrowser/?format=json&amp;state=running&amp;user=l26nm9i,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.132 Safari/537.36",Chrome,34,1d0ba3e2-00c2-4ff4-a2da-fb0e06b6f901
1480895575621632000,desktop,1889299,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/,40,GET /desktop/api/users/autocomplete HTTP/1.0,api,2014-05-04T07:39:51Z,/desktop/api/users/autocomplete,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,acc2806e-99ec-430b-96eb-d80dd36cac06
1480895575621632001,impala,26400,Bangkok,61.90.20.30,200,TH,THA,Thailand,Other,,13.754,100.5014,GET,Windows 7,,HTTP/1.0,,http://demo.gethue.com/,40,GET /impala/execute/design/4 HTTP/1.0,execute,2014-05-04T07:40:09Z,/impala/execute/design/4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",Chrome,34,0c5dce5f-9efe-442d-8395-58a84ccb83f2
